
Timestamp,Engine,X_Pixel,Y_Pixel,RA,Dec,Image_File
20260630_152748,Engine B (Flare),2497,1490,Unknown,Unknown,20260630_152748_B_X2497_Y1490.png
20260630_152748,Engine B (Flare),4020,837,Unknown,Unknown,20260630_152748_B_X4020_Y837.png
20260630_152748,Engine B (Flare),52,2388,Unknown,Unknown,20260630_152748_B_X52_Y2388.png
20260630_152749,Engine B (Flare),2424,10,Unknown,Unknown,20260630_152749_B_X2424_Y10.png
20260630_152749,Engine B (Flare),4607,2960,Unknown,Unknown,20260630_152749_B_X4607_Y2960.png
20260630_152749,Engine B (Flare),3884,2796,Unknown,Unknown,20260630_152749_B_X3884_Y2796.png
20260630_152749,Engine B (Flare),3666,3009,Unknown,Unknown,20260630_152749_B_X3666_Y3009.png
20260630_152749,Engine B (Flare),1100,1259,Unknown,Unknown,20260630_152749_B_X1100_Y1259.png
20260630_152750,Engine B (Flare),1276,2886,Unknown,Unknown,20260630_152750_B_X1276_Y2886.png
20260630_152750,Engine B (Flare),209,2646,Unknown,Unknown,20260630_152750_B_X209_Y2646.png
20260630_152750,Engine B (Flare),858,2735,Unknown,Unknown,20260630_152750_B_X858_Y2735.png
20260630_152750,Engine B (Flare),1372,276,Unknown,Unknown,20260630_152750_B_X1372_Y276.png
20260630_152750,Engine B (Flare),267,146,Unknown,Unknown,20260630_152750_B_X267_Y146.png
20260630_152751,Engine B (Flare),1014,2697,Unknown,Unknown,20260630_152751_B_X1014_Y2697.png
20260630_152751,Engine B (Flare),289,682,Unknown,Unknown,20260630_152751_B_X289_Y682.png
20260630_152751,Engine B (Flare),3731,1139,Unknown,Unknown,20260630_152751_B_X3731_Y1139.png
20260630_152751,Engine B (Flare),4758,728,Unknown,Unknown,20260630_152751_B_X4758_Y728.png
20260630_152751,Engine B (Flare),1806,3038,Unknown,Unknown,20260630_152751_B_X1806_Y3038.png
20260630_152801,Engine A (New Transient),573,1056,Unknown,Unknown,20260630_152801_A_X573_Y1056.png
20260630_152808,Engine B (Flare),587,3115,Unknown,Unknown,20260630_152808_B_X587_Y3115.png
20260630_152808,Engine B (Flare),489,2737,Unknown,Unknown,20260630_152808_B_X489_Y2737.png
20260630_152808,Engine B (Flare),1897,3002,Unknown,Unknown,20260630_152808_B_X1897_Y3002.png
20260630_152808,Engine B (Flare),2798,1170,Unknown,Unknown,20260630_152808_B_X2798_Y1170.png
20260630_152809,Engine B (Flare),69,2549,Unknown,Unknown,20260630_152809_B_X69_Y2549.png
20260630_152809,Engine B (Flare),2324,1300,Unknown,Unknown,20260630_152809_B_X2324_Y1300.png
20260630_152809,Engine B (Flare),3616,2633,Unknown,Unknown,20260630_152809_B_X3616_Y2633.png
20260630_152809,Engine B (Flare),729,2093,Unknown,Unknown,20260630_152809_B_X729_Y2093.png
20260630_152809,Engine B (Flare),4749,615,Unknown,Unknown,20260630_152809_B_X4749_Y615.png
20260630_152810,Engine B (Flare),718,3114,Unknown,Unknown,20260630_152810_B_X718_Y3114.png
20260630_152810,Engine B (Flare),1813,1382,Unknown,Unknown,20260630_152810_B_X1813_Y1382.png
20260630_152810,Engine B (Flare),4037,1598,Unknown,Unknown,20260630_152810_B_X4037_Y1598.png
20260630_152810,Engine B (Flare),1174,754,Unknown,Unknown,20260630_152810_B_X1174_Y754.png
20260630_152810,Engine B (Flare),3813,160,Unknown,Unknown,20260630_152810_B_X3813_Y160.png
20260630_152811,Engine B (Flare),2487,936,Unknown,Unknown,20260630_152811_B_X2487_Y936.png
20260630_152811,Engine B (Flare),2036,1404,Unknown,Unknown,20260630_152811_B_X2036_Y1404.png
20260630_152811,Engine B (Flare),196,7,Unknown,Unknown,20260630_152811_B_X196_Y7.png
20260630_152811,Engine B (Flare),1821,1183,Unknown,Unknown,20260630_152811_B_X1821_Y1183.png
20260630_152811,Engine B (Flare),2896,2058,Unknown,Unknown,20260630_152811_B_X2896_Y2058.png
20260630_152812,Engine B (Flare),1508,2669,Unknown,Unknown,20260630_152812_B_X1508_Y2669.png
20260630_152812,Engine B (Flare),2148,441,Unknown,Unknown,20260630_152812_B_X2148_Y441.png
20260630_152812,Engine B (Flare),1792,848,Unknown,Unknown,20260630_152812_B_X1792_Y848.png
20260630_152812,Engine B (Flare),3524,2594,Unknown,Unknown,20260630_152812_B_X3524_Y2594.png
20260630_152812,Engine B (Flare),3355,1707,Unknown,Unknown,20260630_152812_B_X3355_Y1707.png
20260630_152813,Engine B (Flare),594,2739,Unknown,Unknown,20260630_152813_B_X594_Y2739.png
20260630_152813,Engine B (Flare),2653,2612,Unknown,Unknown,20260630_152813_B_X2653_Y2612.png
20260630_152813,Engine B (Flare),3911,41,Unknown,Unknown,20260630_152813_B_X3911_Y41.png
20260630_152813,Engine B (Flare),1860,2536,Unknown,Unknown,20260630_152813_B_X1860_Y2536.png
20260630_152813,Engine B (Flare),1430,696,Unknown,Unknown,20260630_152813_B_X1430_Y696.png
20260630_152814,Engine B (Flare),4513,2561,Unknown,Unknown,20260630_152814_B_X4513_Y2561.png
20260630_152814,Engine B (Flare),3891,3126,Unknown,Unknown,20260630_152814_B_X3891_Y3126.png
20260630_152814,Engine B (Flare),412,53,Unknown,Unknown,20260630_152814_B_X412_Y53.png
20260630_152814,Engine B (Flare),927,979,Unknown,Unknown,20260630_152814_B_X927_Y979.png
20260630_152814,Engine B (Flare),573,1057,Unknown,Unknown,20260630_152814_B_X573_Y1057.png
20260630_152815,Engine B (Flare),4785,3052,Unknown,Unknown,20260630_152815_B_X4785_Y3052.png
20260630_152815,Engine B (Flare),1445,2659,Unknown,Unknown,20260630_152815_B_X1445_Y2659.png
20260630_152815,Engine B (Flare),3293,1707,Unknown,Unknown,20260630_152815_B_X3293_Y1707.png
20260630_152815,Engine B (Flare),1886,1965,Unknown,Unknown,20260630_152815_B_X1886_Y1965.png
20260630_152815,Engine B (Flare),4240,2235,Unknown,Unknown,20260630_152815_B_X4240_Y2235.png
20260630_152816,Engine B (Flare),2704,2315,Unknown,Unknown,20260630_152816_B_X2704_Y2315.png
20260630_152816,Engine B (Flare),4648,504,Unknown,Unknown,20260630_152816_B_X4648_Y504.png
20260630_152816,Engine B (Flare),2614,699,Unknown,Unknown,20260630_152816_B_X2614_Y699.png
20260630_152816,Engine B (Flare),4384,571,Unknown,Unknown,20260630_152816_B_X4384_Y571.png
20260630_152817,Engine B (Flare),3258,2724,Unknown,Unknown,20260630_152817_B_X3258_Y2724.png
20260630_152817,Engine B (Flare),2719,2921,Unknown,Unknown,20260630_152817_B_X2719_Y2921.png
20260630_152817,Engine B (Flare),2385,2101,Unknown,Unknown,20260630_152817_B_X2385_Y2101.png
20260630_152817,Engine B (Flare),1013,1202,Unknown,Unknown,20260630_152817_B_X1013_Y1202.png
20260630_152817,Engine B (Flare),1290,3076,Unknown,Unknown,20260630_152817_B_X1290_Y3076.png
20260630_152818,Engine B (Flare),1607,711,Unknown,Unknown,20260630_152818_B_X1607_Y711.png
20260630_152818,Engine B (Flare),844,1721,Unknown,Unknown,20260630_152818_B_X844_Y1721.png
20260630_152818,Engine B (Flare),999,3166,Unknown,Unknown,20260630_152818_B_X999_Y3166.png
20260630_152818,Engine B (Flare),2624,3027,Unknown,Unknown,20260630_152818_B_X2624_Y3027.png
20260630_152818,Engine B (Flare),1188,2513,Unknown,Unknown,20260630_152818_B_X1188_Y2513.png
20260630_152819,Engine B (Flare),1431,2245,Unknown,Unknown,20260630_152819_B_X1431_Y2245.png
20260630_152819,Engine B (Flare),562,1939,Unknown,Unknown,20260630_152819_B_X562_Y1939.png
20260630_152819,Engine B (Flare),1593,819,Unknown,Unknown,20260630_152819_B_X1593_Y819.png
20260630_152819,Engine B (Flare),171,1271,Unknown,Unknown,20260630_152819_B_X171_Y1271.png
20260630_152819,Engine B (Flare),1526,319,Unknown,Unknown,20260630_152819_B_X1526_Y319.png
20260630_152820,Engine B (Flare),203,1008,Unknown,Unknown,20260630_152820_B_X203_Y1008.png
20260630_152820,Engine B (Flare),2254,2734,Unknown,Unknown,20260630_152820_B_X2254_Y2734.png
20260630_152820,Engine B (Flare),1492,329,Unknown,Unknown,20260630_152820_B_X1492_Y329.png
20260630_152820,Engine B (Flare),174,2855,Unknown,Unknown,20260630_152820_B_X174_Y2855.png
20260630_152820,Engine B (Flare),4767,233,Unknown,Unknown,20260630_152820_B_X4767_Y233.png
20260630_152821,Engine B (Flare),736,1127,Unknown,Unknown,20260630_152821_B_X736_Y1127.png
20260630_152821,Engine B (Flare),1470,12,Unknown,Unknown,20260630_152821_B_X1470_Y12.png
20260630_152821,Engine B (Flare),2078,87,Unknown,Unknown,20260630_152821_B_X2078_Y87.png
20260630_152821,Engine B (Flare),2921,1205,Unknown,Unknown,20260630_152821_B_X2921_Y1205.png
20260630_152821,Engine B (Flare),4205,2972,Unknown,Unknown,20260630_152821_B_X4205_Y2972.png
20260630_152822,Engine B (Flare),63,2768,Unknown,Unknown,20260630_152822_B_X63_Y2768.png
20260630_152822,Engine B (Flare),4132,2397,Unknown,Unknown,20260630_152822_B_X4132_Y2397.png
20260630_152822,Engine B (Flare),2903,2360,Unknown,Unknown,20260630_152822_B_X2903_Y2360.png
20260630_152822,Engine B (Flare),4154,706,Unknown,Unknown,20260630_152822_B_X4154_Y706.png
20260630_152822,Engine B (Flare),968,2962,Unknown,Unknown,20260630_152822_B_X968_Y2962.png
20260630_152823,Engine B (Flare),794,2963,Unknown,Unknown,20260630_152823_B_X794_Y2963.png
20260630_152823,Engine B (Flare),2803,168,Unknown,Unknown,20260630_152823_B_X2803_Y168.png
20260630_152823,Engine B (Flare),751,1714,Unknown,Unknown,20260630_152823_B_X751_Y1714.png
20260630_152823,Engine B (Flare),4365,1154,Unknown,Unknown,20260630_152823_B_X4365_Y1154.png
20260630_152823,Engine B (Flare),929,2796,Unknown,Unknown,20260630_152823_B_X929_Y2796.png
20260630_152824,Engine B (Flare),1246,2232,Unknown,Unknown,20260630_152824_B_X1246_Y2232.png
20260630_152824,Engine B (Flare),2659,368,Unknown,Unknown,20260630_152824_B_X2659_Y368.png
20260630_152824,Engine B (Flare),155,2558,Unknown,Unknown,20260630_152824_B_X155_Y2558.png
20260630_152824,Engine B (Flare),4741,544,Unknown,Unknown,20260630_152824_B_X4741_Y544.png
20260630_152824,Engine B (Flare),3134,3157,Unknown,Unknown,20260630_152824_B_X3134_Y3157.png
20260630_152825,Engine B (Flare),4401,1012,Unknown,Unknown,20260630_152825_B_X4401_Y1012.png
20260630_152826,Engine B (Flare),2369,2816,Unknown,Unknown,20260630_152826_B_X2369_Y2816.png
20260630_152826,Engine B (Flare),2388,1070,Unknown,Unknown,20260630_152826_B_X2388_Y1070.png
20260630_152826,Engine B (Flare),4785,2636,Unknown,Unknown,20260630_152826_B_X4785_Y2636.png
20260630_152826,Engine B (Flare),89,2405,Unknown,Unknown,20260630_152826_B_X89_Y2405.png
20260630_152827,Engine B (Flare),1623,2295,Unknown,Unknown,20260630_152827_B_X1623_Y2295.png
20260630_152827,Engine B (Flare),397,348,Unknown,Unknown,20260630_152827_B_X397_Y348.png
20260630_152827,Engine B (Flare),1056,3090,Unknown,Unknown,20260630_152827_B_X1056_Y3090.png
20260630_152827,Engine B (Flare),1279,2215,Unknown,Unknown,20260630_152827_B_X1279_Y2215.png
20260630_152827,Engine B (Flare),2079,135,Unknown,Unknown,20260630_152827_B_X2079_Y135.png
20260630_152828,Engine B (Flare),2791,92,Unknown,Unknown,20260630_152828_B_X2791_Y92.png
20260630_152828,Engine B (Flare),4372,2844,Unknown,Unknown,20260630_152828_B_X4372_Y2844.png
20260630_152828,Engine B (Flare),2281,766,Unknown,Unknown,20260630_152828_B_X2281_Y766.png
20260630_152828,Engine B (Flare),2790,567,Unknown,Unknown,20260630_152828_B_X2790_Y567.png
20260630_152828,Engine B (Flare),4274,25,Unknown,Unknown,20260630_152828_B_X4274_Y25.png
20260630_152829,Engine B (Flare),880,2165,Unknown,Unknown,20260630_152829_B_X880_Y2165.png
20260630_152829,Engine B (Flare),3238,985,Unknown,Unknown,20260630_152829_B_X3238_Y985.png
20260630_152829,Engine B (Flare),1191,2516,Unknown,Unknown,20260630_152829_B_X1191_Y2516.png
20260630_152829,Engine B (Flare),2425,993,Unknown,Unknown,20260630_152829_B_X2425_Y993.png
20260630_152829,Engine B (Flare),3684,241,Unknown,Unknown,20260630_152829_B_X3684_Y241.png
20260630_152830,Engine B (Flare),297,2396,Unknown,Unknown,20260630_152830_B_X297_Y2396.png
20260630_152830,Engine B (Flare),400,1673,Unknown,Unknown,20260630_152830_B_X400_Y1673.png
20260630_152830,Engine B (Flare),61,1233,Unknown,Unknown,20260630_152830_B_X61_Y1233.png
20260630_152830,Engine B (Flare),3698,2810,Unknown,Unknown,20260630_152830_B_X3698_Y2810.png
20260630_152830,Engine B (Flare),1670,1117,Unknown,Unknown,20260630_152830_B_X1670_Y1117.png
20260630_152831,Engine B (Flare),3514,2931,Unknown,Unknown,20260630_152831_B_X3514_Y2931.png
20260630_152831,Engine B (Flare),4495,2476,Unknown,Unknown,20260630_152831_B_X4495_Y2476.png
20260630_152831,Engine B (Flare),999,1197,Unknown,Unknown,20260630_152831_B_X999_Y1197.png
20260630_152831,Engine B (Flare),513,2063,Unknown,Unknown,20260630_152831_B_X513_Y2063.png
20260630_152831,Engine B (Flare),587,2164,Unknown,Unknown,20260630_152831_B_X587_Y2164.png
20260630_152832,Engine B (Flare),2558,3065,Unknown,Unknown,20260630_152832_B_X2558_Y3065.png
20260630_152832,Engine B (Flare),3490,2525,Unknown,Unknown,20260630_152832_B_X3490_Y2525.png
20260630_152832,Engine B (Flare),611,2798,Unknown,Unknown,20260630_152832_B_X611_Y2798.png
20260630_152832,Engine B (Flare),2142,834,Unknown,Unknown,20260630_152832_B_X2142_Y834.png
20260630_152832,Engine B (Flare),1214,1932,Unknown,Unknown,20260630_152832_B_X1214_Y1932.png
20260630_152833,Engine B (Flare),899,479,Unknown,Unknown,20260630_152833_B_X899_Y479.png
20260630_152833,Engine B (Flare),366,1473,Unknown,Unknown,20260630_152833_B_X366_Y1473.png
20260630_152833,Engine B (Flare),3922,3123,Unknown,Unknown,20260630_152833_B_X3922_Y3123.png
20260630_152833,Engine B (Flare),1138,1841,Unknown,Unknown,20260630_152833_B_X1138_Y1841.png
20260630_152833,Engine B (Flare),1215,1448,Unknown,Unknown,20260630_152833_B_X1215_Y1448.png
20260630_152834,Engine B (Flare),3412,3014,Unknown,Unknown,20260630_152834_B_X3412_Y3014.png
20260630_152834,Engine B (Flare),3673,1553,Unknown,Unknown,20260630_152834_B_X3673_Y1553.png
20260630_152834,Engine B (Flare),1891,234,Unknown,Unknown,20260630_152834_B_X1891_Y234.png
20260630_152834,Engine B (Flare),2562,936,Unknown,Unknown,20260630_152834_B_X2562_Y936.png
20260630_152834,Engine B (Flare),3711,2682,Unknown,Unknown,20260630_152834_B_X3711_Y2682.png
20260630_152835,Engine B (Flare),4360,1037,Unknown,Unknown,20260630_152835_B_X4360_Y1037.png
20260630_152835,Engine B (Flare),63,1837,Unknown,Unknown,20260630_152835_B_X63_Y1837.png
20260630_152835,Engine B (Flare),2011,1883,Unknown,Unknown,20260630_152835_B_X2011_Y1883.png
20260630_152835,Engine B (Flare),3618,43,Unknown,Unknown,20260630_152835_B_X3618_Y43.png
20260630_152835,Engine B (Flare),566,2931,Unknown,Unknown,20260630_152835_B_X566_Y2931.png
20260630_152835,Engine B (Flare),2053,185,Unknown,Unknown,20260630_152835_B_X2053_Y185.png
20260630_152836,Engine B (Flare),906,1717,Unknown,Unknown,20260630_152836_B_X906_Y1717.png
20260630_152836,Engine B (Flare),2586,16,Unknown,Unknown,20260630_152836_B_X2586_Y16.png
20260630_152836,Engine B (Flare),4479,2904,Unknown,Unknown,20260630_152836_B_X4479_Y2904.png
20260630_152836,Engine B (Flare),4740,2563,Unknown,Unknown,20260630_152836_B_X4740_Y2563.png
20260630_152836,Engine B (Flare),2743,206,Unknown,Unknown,20260630_152836_B_X2743_Y206.png
20260630_152837,Engine B (Flare),981,475,Unknown,Unknown,20260630_152837_B_X981_Y475.png
20260630_152837,Engine B (Flare),2857,1361,Unknown,Unknown,20260630_152837_B_X2857_Y1361.png
20260630_152837,Engine B (Flare),1392,804,Unknown,Unknown,20260630_152837_B_X1392_Y804.png
20260630_152837,Engine B (Flare),1939,1700,Unknown,Unknown,20260630_152837_B_X1939_Y1700.png
20260630_152837,Engine B (Flare),2787,1463,Unknown,Unknown,20260630_152837_B_X2787_Y1463.png
20260630_152838,Engine B (Flare),3929,632,Unknown,Unknown,20260630_152838_B_X3929_Y632.png
20260630_152838,Engine B (Flare),3313,1804,Unknown,Unknown,20260630_152838_B_X3313_Y1804.png
20260630_152838,Engine B (Flare),4596,1519,Unknown,Unknown,20260630_152838_B_X4596_Y1519.png
20260630_152838,Engine B (Flare),190,2007,Unknown,Unknown,20260630_152838_B_X190_Y2007.png
20260630_152838,Engine B (Flare),3664,1044,Unknown,Unknown,20260630_152838_B_X3664_Y1044.png
20260630_152839,Engine B (Flare),1723,2915,Unknown,Unknown,20260630_152839_B_X1723_Y2915.png
20260630_152839,Engine B (Flare),4405,1043,Unknown,Unknown,20260630_152839_B_X4405_Y1043.png
20260630_152839,Engine B (Flare),3302,650,Unknown,Unknown,20260630_152839_B_X3302_Y650.png
20260630_152839,Engine B (Flare),1573,2399,Unknown,Unknown,20260630_152839_B_X1573_Y2399.png
20260630_152839,Engine B (Flare),4645,227,Unknown,Unknown,20260630_152839_B_X4645_Y227.png
20260630_152840,Engine B (Flare),576,28,Unknown,Unknown,20260630_152840_B_X576_Y28.png
20260630_152840,Engine B (Flare),62,3097,Unknown,Unknown,20260630_152840_B_X62_Y3097.png
20260630_152840,Engine B (Flare),2077,505,Unknown,Unknown,20260630_152840_B_X2077_Y505.png
20260630_152840,Engine B (Flare),4373,2389,Unknown,Unknown,20260630_152840_B_X4373_Y2389.png
20260630_152840,Engine B (Flare),4453,1142,Unknown,Unknown,20260630_152840_B_X4453_Y1142.png
20260630_152841,Engine B (Flare),103,2149,Unknown,Unknown,20260630_152841_B_X103_Y2149.png
20260630_152841,Engine B (Flare),152,979,Unknown,Unknown,20260630_152841_B_X152_Y979.png
20260630_152841,Engine B (Flare),15,153,Unknown,Unknown,20260630_152841_B_X15_Y153.png
20260630_152841,Engine B (Flare),4558,2882,Unknown,Unknown,20260630_152841_B_X4558_Y2882.png
20260630_152841,Engine B (Flare),414,1391,Unknown,Unknown,20260630_152841_B_X414_Y1391.png
20260630_152842,Engine B (Flare),2954,727,Unknown,Unknown,20260630_152842_B_X2954_Y727.png
20260630_152842,Engine B (Flare),3021,1663,Unknown,Unknown,20260630_152842_B_X3021_Y1663.png
20260630_152842,Engine B (Flare),3179,1025,Unknown,Unknown,20260630_152842_B_X3179_Y1025.png
20260630_152842,Engine B (Flare),5,1578,Unknown,Unknown,20260630_152842_B_X5_Y1578.png
20260630_152842,Engine B (Flare),4488,1784,Unknown,Unknown,20260630_152842_B_X4488_Y1784.png
20260630_152843,Engine B (Flare),4607,2960,Unknown,Unknown,20260630_152843_B_X4607_Y2960.png
20260630_152843,Engine B (Flare),2703,2763,Unknown,Unknown,20260630_152843_B_X2703_Y2763.png
20260630_152843,Engine B (Flare),3097,1216,Unknown,Unknown,20260630_152843_B_X3097_Y1216.png
20260630_152843,Engine B (Flare),332,3079,Unknown,Unknown,20260630_152843_B_X332_Y3079.png
20260630_152843,Engine B (Flare),2006,712,Unknown,Unknown,20260630_152843_B_X2006_Y712.png
20260630_152844,Engine B (Flare),4168,2864,Unknown,Unknown,20260630_152844_B_X4168_Y2864.png
20260630_152844,Engine B (Flare),1373,581,Unknown,Unknown,20260630_152844_B_X1373_Y581.png
20260630_152844,Engine B (Flare),3655,2796,Unknown,Unknown,20260630_152844_B_X3655_Y2796.png
20260630_152844,Engine B (Flare),1707,1573,Unknown,Unknown,20260630_152844_B_X1707_Y1573.png
20260630_152845,Engine B (Flare),4513,2382,Unknown,Unknown,20260630_152845_B_X4513_Y2382.png
20260630_152845,Engine B (Flare),224,1904,Unknown,Unknown,20260630_152845_B_X224_Y1904.png
20260630_152845,Engine B (Flare),3601,1932,Unknown,Unknown,20260630_152845_B_X3601_Y1932.png
20260630_152854,Engine B (Pulsator),1007,179,Unknown,Unknown,20260630_152854_B_X1007_Y179.png
20260630_152854,Engine B (Pulsator),4557,60,Unknown,Unknown,20260630_152854_B_X4557_Y60.png
20260630_152855,Engine B (Pulsator),658,170,Unknown,Unknown,20260630_152855_B_X658_Y170.png
20260630_152901,Engine B (Flare),4029,845,Unknown,Unknown,20260630_152901_B_X4029_Y845.png
20260630_152902,Engine B (Flare),2180,324,Unknown,Unknown,20260630_152902_B_X2180_Y324.png
20260630_152902,Engine B (Flare),3953,1343,Unknown,Unknown,20260630_152902_B_X3953_Y1343.png
20260630_152902,Engine B (Flare),1284,2750,Unknown,Unknown,20260630_152902_B_X1284_Y2750.png
20260630_152902,Engine B (Flare),3352,2583,Unknown,Unknown,20260630_152902_B_X3352_Y2583.png
20260630_152902,Engine B (Flare),740,1971,Unknown,Unknown,20260630_152902_B_X740_Y1971.png
20260630_152903,Engine B (Flare),3489,546,Unknown,Unknown,20260630_152903_B_X3489_Y546.png
20260630_152903,Engine B (Flare),2820,489,Unknown,Unknown,20260630_152903_B_X2820_Y489.png
20260630_152903,Engine B (Flare),4557,60,Unknown,Unknown,20260630_152903_B_X4557_Y60.png
20260630_152903,Engine B (Flare),509,1597,Unknown,Unknown,20260630_152903_B_X509_Y1597.png
20260630_152903,Engine B (Flare),4399,1634,Unknown,Unknown,20260630_152903_B_X4399_Y1634.png
20260630_152904,Engine B (Flare),3887,304,Unknown,Unknown,20260630_152904_B_X3887_Y304.png
20260630_152904,Engine B (Flare),4060,1921,Unknown,Unknown,20260630_152904_B_X4060_Y1921.png
20260630_152904,Engine B (Flare),2165,364,Unknown,Unknown,20260630_152904_B_X2165_Y364.png
